Period,Scenario,LoadLevel,RES_Hydro_Large
2022,sc01,03-21 18:00:00+01:00,-29.092798831818776
2022,sc01,03-21 19:00:00+01:00,-29.152317704295328
2022,sc01,03-21 20:00:00+01:00,-29.301114881531177
2022,sc01,03-21 21:00:00+01:00,-29.53919037143738
2022,sc01,03-21 22:00:00+01:00,-30.949489462588307
2022,sc01,03-21 23:00:00+01:00,-30.949489462588307
2022,sc01,03-22 00:00:00+01:00,-30.949489462588307
2022,sc01,03-22 01:00:00+01:00,-30.949489462588307
2022,sc01,03-22 02:00:00+01:00,-30.949489462588307
2022,sc01,03-22 03:00:00+01:00,-30.949489462588307
2022,sc01,03-22 04:00:00+01:00,-30.949489462588307
2022,sc01,03-22 05:00:00+01:00,-30.949489462588307
2022,sc01,03-22 06:00:00+01:00,-29.507861253437376
2022,sc01,03-22 07:00:00+01:00,-29.26978576353118
2022,sc01,03-22 08:00:00+01:00,-29.210266895010147
2022,sc01,03-22 09:00:00+01:00,-29.26978576353118
2022,sc01,03-22 10:00:00+01:00,-30.949489462588307
2022,sc01,03-22 11:00:00+01:00,-30.949489462588307
2022,sc01,03-22 12:00:00+01:00,-30.949489462588307
2022,sc01,03-22 13:00:00+01:00,-30.949489462588307
2022,sc01,03-22 14:00:00+01:00,-30.949489462588307
2022,sc01,03-22 15:00:00+01:00,-30.949489462588307
2022,sc01,03-22 16:00:00+01:00,-30.949489462588307
2022,sc01,03-22 17:00:00+01:00,-30.689495811231495
2022,sc01,03-22 18:00:00+01:00,-29.061469713818777
2022,sc01,03-22 19:00:00+01:00,-29.120988586295326
2022,sc01,03-22 20:00:00+01:00,-29.26978576353118
2022,sc01,03-22 21:00:00+01:00,-29.507861253437376
2022,sc01,03-22 22:00:00+01:00,-30.949489462588307
2022,sc01,03-22 23:00:00+01:00,-30.949489462588307
2022,sc01,03-23 00:00:00+01:00,-30.949489462588307
2022,sc01,03-23 01:00:00+01:00,-30.949489462588307
2022,sc01,03-23 02:00:00+01:00,-30.949489462588307
2022,sc01,03-23 03:00:00+01:00,-30.949489462588307
2022,sc01,03-23 04:00:00+01:00,-30.949489462588307
2022,sc01,03-23 05:00:00+01:00,-30.949489462588307
2022,sc01,03-23 06:00:00+01:00,-29.480261373437376
2022,sc01,03-23 07:00:00+01:00,-29.242185883531178
2022,sc01,03-23 08:00:00+01:00,-29.182667015010146
2022,sc01,03-23 09:00:00+01:00,-30.949489462588307
2022,sc01,03-23 10:00:00+01:00,-30.949489462588307
2022,sc01,03-23 11:00:00+01:00,-30.949489462588307
2022,sc01,03-23 12:00:00+01:00,-30.949489462588307
2022,sc01,03-23 13:00:00+01:00,-30.949489462588307
2022,sc01,03-23 14:00:00+01:00,-30.949489462588307
2022,sc01,03-23 15:00:00+01:00,-30.949489462588307
2022,sc01,03-23 16:00:00+01:00,-30.949489462588307
2022,sc01,03-23 17:00:00+01:00,-30.949489462588307
2022,sc01,03-23 18:00:00+01:00,-29.033869833818777
2022,sc01,03-23 19:00:00+01:00,-29.09338870629533
2022,sc01,03-23 20:00:00+01:00,-29.242185883531178
2022,sc01,03-23 21:00:00+01:00,-29.480261373437376
2022,sc01,03-23 22:00:00+01:00,-30.949489462588307
2022,sc01,03-23 23:00:00+01:00,-30.949489462588307
2022,sc01,03-24 00:00:00+01:00,-30.949489462588307
2022,sc01,03-24 01:00:00+01:00,-30.949489462588307
2022,sc01,03-24 02:00:00+01:00,-30.949489462588307
2022,sc01,03-24 03:00:00+01:00,-30.949489462588307
2022,sc01,03-24 04:00:00+01:00,-30.949489462588307
2022,sc01,03-24 05:00:00+01:00,-30.949489462588307
2022,sc01,03-24 06:00:00+01:00,-30.949489462588307
2022,sc01,03-24 07:00:00+01:00,-29.21253597553118
2022,sc01,03-24 08:00:00+01:00,-29.153017107010147
2022,sc01,03-24 09:00:00+01:00,-30.949489462588307
2022,sc01,03-24 10:00:00+01:00,-30.949489462588307
2022,sc01,03-24 11:00:00+01:00,-30.949489462588307
2022,sc01,03-24 12:00:00+01:00,-30.949489462588307
2022,sc01,03-24 13:00:00+01:00,-30.949489462588307
2022,sc01,03-24 14:00:00+01:00,-30.949489462588307
2022,sc01,03-24 15:00:00+01:00,-30.949489462588307
2022,sc01,03-24 16:00:00+01:00,-30.949489462588307
2022,sc01,03-24 17:00:00+01:00,-30.949489462588307
2022,sc01,03-24 18:00:00+01:00,-29.004219925818777
2022,sc01,03-24 19:00:00+01:00,-29.063738798295326
2022,sc01,03-24 20:00:00+01:00,-29.21253597553118
2022,sc01,03-24 21:00:00+01:00,-29.450611465437376
2022,sc01,03-24 22:00:00+01:00,-30.949489462588307
2022,sc01,03-24 23:00:00+01:00,-30.949489462588307
2022,sc01,03-25 00:00:00+01:00,-30.949489462588307
2022,sc01,03-25 01:00:00+01:00,-30.949489462588307
2022,sc01,03-25 02:00:00+01:00,-30.949489462588307
2022,sc01,03-25 03:00:00+01:00,-30.949489462588307
2022,sc01,03-25 04:00:00+01:00,-30.949489462588307
2022,sc01,03-25 05:00:00+01:00,-30.949489462588307
2022,sc01,03-25 06:00:00+01:00,-29.420774080437376
2022,sc01,03-25 07:00:00+01:00,-29.182698590531178
2022,sc01,03-25 08:00:00+01:00,-29.123179722010146
2022,sc01,03-25 09:00:00+01:00,-29.182698590531178
2022,sc01,03-25 10:00:00+01:00,-30.949489462588307
2022,sc01,03-25 11:00:00+01:00,-30.949489462588307
2022,sc01,03-25 12:00:00+01:00,-30.949489462588307
2022,sc01,03-25 13:00:00+01:00,-30.949489462588307
2022,sc01,03-25 14:00:00+01:00,-30.949489462588307
2022,sc01,03-25 15:00:00+01:00,-30.949489462588307
2022,sc01,03-25 16:00:00+01:00,-30.949489462588307
2022,sc01,03-25 17:00:00+01:00,-30.949489462588307
2022,sc01,03-25 18:00:00+01:00,-28.974382540818777
2022,sc01,03-25 19:00:00+01:00,-29.03390141329533
2022,sc01,03-25 20:00:00+01:00,-29.182698590531178
2022,sc01,03-25 21:00:00+01:00,-29.420774080437376
2022,sc01,03-25 22:00:00+01:00,-30.949489462588307
2022,sc01,03-25 23:00:00+01:00,-30.949489462588307
2022,sc01,03-26 00:00:00+01:00,-30.949489462588307
2022,sc01,03-26 01:00:00+01:00,-30.949489462588307
2022,sc01,03-26 02:00:00+01:00,-30.949489462588307
2022,sc01,03-26 03:00:00+01:00,-30.949489462588307
2022,sc01,03-26 04:00:00+01:00,-30.949489462588307
2022,sc01,03-26 05:00:00+01:00,-30.949489462588307
2022,sc01,03-26 06:00:00+01:00,-29.399683389437378
2022,sc01,03-26 07:00:00+01:00,-29.161607899531177
2022,sc01,03-26 08:00:00+01:00,-29.10208903101015
2022,sc01,03-26 09:00:00+01:00,-29.161607899531177
2022,sc01,03-26 10:00:00+01:00,-29.250886208245998
2022,sc01,03-26 11:00:00+01:00,-30.949489462588307
2022,sc01,03-26 12:00:00+01:00,-30.949489462588307
2022,sc01,03-26 13:00:00+01:00,-30.949489462588307
2022,sc01,03-26 14:00:00+01:00,-30.949489462588307
2022,sc01,03-26 15:00:00+01:00,-30.949489462588307
2022,sc01,03-26 16:00:00+01:00,-30.949489462588307
2022,sc01,03-26 17:00:00+01:00,-30.949489462588307
2022,sc01,03-26 18:00:00+01:00,-28.953291849818775
2022,sc01,03-26 19:00:00+01:00,-29.012810722295328
2022,sc01,03-26 20:00:00+01:00,-29.161607899531177
2022,sc01,03-26 21:00:00+01:00,-29.399683389437378
2022,sc01,03-26 22:00:00+01:00,-30.949489462588307
2022,sc01,03-26 23:00:00+01:00,-30.949489462588307
2022,sc01,03-27 00:00:00+01:00,-30.949489462588307
2022,sc01,03-27 01:00:00+01:00,-30.949489462588307
2022,sc01,03-27 02:00:00+01:00,-30.949489462588307
2022,sc01,03-27 03:00:00+01:00,-30.949489462588307
2022,sc01,03-27 04:00:00+01:00,-30.949489462588307
2022,sc01,03-27 05:00:00+01:00,-29.522688160628746
2022,sc01,03-27 06:00:00+01:00,-29.373890979437377
2022,sc01,03-27 07:00:00+01:00,-29.135815489531176
2022,sc01,03-27 08:00:00+01:00,-29.076296621010147
2022,sc01,03-27 09:00:00+01:00,-29.135815489531176
2022,sc01,03-27 10:00:00+01:00,-29.225093798245997
2022,sc01,03-27 11:00:00+01:00,-30.949489462588307
2022,sc01,03-27 12:00:00+01:00,-30.949489462588307
2022,sc01,03-27 13:00:00+01:00,-30.949489462588307
2022,sc01,03-27 14:00:00+01:00,-30.949489462588307
2022,sc01,03-27 15:00:00+01:00,-30.949489462588307
2022,sc01,03-27 16:00:00+01:00,-30.949489462588307
2022,sc01,03-27 17:00:00+01:00,-29.076296621010147
2022,sc01,03-27 18:00:00+01:00,-28.927499439818778
2022,sc01,03-27 19:00:00+01:00,-28.987018312295326
2022,sc01,03-27 20:00:00+01:00,-29.135815489531176
2022,sc01,03-27 21:00:00+01:00,-29.373890979437377
2022,sc01,03-27 22:00:00+01:00,-29.671485341820116
2022,sc01,03-27 23:00:00+01:00,-29.731004214296668
2022,sc01,03-28 00:00:00+01:00,-30.949489462588307
2022,sc01,03-28 01:00:00+01:00,-30.949489462588307
2022,sc01,03-28 02:00:00+01:00,-30.949489462588307
2022,sc01,03-28 03:00:00+01:00,-30.949489462588307
2022,sc01,03-28 04:00:00+01:00,-30.949489462588307
2022,sc01,03-28 05:00:00+01:00,-30.949489462588307
2022,sc01,03-28 06:00:00+01:00,-29.353849625437377
2022,sc01,03-28 07:00:00+01:00,-29.115774135531176
2022,sc01,03-28 08:00:00+01:00,-29.056255267010147
2022,sc01,03-28 09:00:00+01:00,-29.115774135531176
2022,sc01,03-28 10:00:00+01:00,-30.949489462588307
2022,sc01,03-28 11:00:00+01:00,-30.949489462588307
2022,sc01,03-28 12:00:00+01:00,-30.949489462588307
2022,sc01,03-28 13:00:00+01:00,-30.949489462588307
2022,sc01,03-28 14:00:00+01:00,-30.949489462588307
2022,sc01,03-28 15:00:00+01:00,-30.949489462588307
2022,sc01,03-28 16:00:00+01:00,-30.949489462588307
2022,sc01,03-28 17:00:00+01:00,-30.949489462588307
2022,sc01,03-28 18:00:00+01:00,-28.907458085818778
2022,sc01,03-28 19:00:00+01:00,-28.966976958295326
2022,sc01,03-28 20:00:00+01:00,-29.115774135531176
2022,sc01,03-28 21:00:00+01:00,-29.37303021614847
2022,sc01,03-28 22:00:00+01:00,-30.949489462588307
2022,sc01,03-28 23:00:00+01:00,-30.949489462588307
2022,sc01,03-29 00:00:00+01:00,-30.949489462588307
2022,sc01,03-29 01:00:00+01:00,-30.949489462588307
2022,sc01,03-29 02:00:00+01:00,-30.949489462588307
2022,sc01,03-29 03:00:00+01:00,-30.949489462588307
2022,sc01,03-29 04:00:00+01:00,-30.949489462588307
2022,sc01,03-29 05:00:00+01:00,-30.949489462588307
2022,sc01,03-29 06:00:00+01:00,-29.326197966437377
2022,sc01,03-29 07:00:00+01:00,-29.088122476531176
2022,sc01,03-29 08:00:00+01:00,-29.028603608010147
2022,sc01,03-29 09:00:00+01:00,-29.088122476531176
2022,sc01,03-29 10:00:00+01:00,-30.949489462588307
2022,sc01,03-29 11:00:00+01:00,-30.949489462588307
2022,sc01,03-29 12:00:00+01:00,-30.949489462588307
2022,sc01,03-29 13:00:00+01:00,-30.949489462588307
2022,sc01,03-29 14:00:00+01:00,-30.949489462588307
2022,sc01,03-29 15:00:00+01:00,-30.949489462588307
2022,sc01,03-29 16:00:00+01:00,-30.949489462588307
2022,sc01,03-29 17:00:00+01:00,-30.949489462588307
2022,sc01,03-29 18:00:00+01:00,-28.879806426818778
2022,sc01,03-29 19:00:00+01:00,-28.939325299295326
2022,sc01,03-29 20:00:00+01:00,-29.088122476531176
2022,sc01,03-29 21:00:00+01:00,-29.326197966437377
2022,sc01,03-29 22:00:00+01:00,-30.949489462588307
2022,sc01,03-29 23:00:00+01:00,-30.949489462588307
2022,sc01,03-30 00:00:00+01:00,-30.949489462588307
2022,sc01,03-30 01:00:00+01:00,-30.949489462588307
2022,sc01,03-30 02:00:00+01:00,-30.949489462588307
2022,sc01,03-30 03:00:00+01:00,-30.949489462588307
2022,sc01,03-30 04:00:00+01:00,-30.949489462588307
2022,sc01,03-30 05:00:00+01:00,-30.949489462588307
2022,sc01,03-30 06:00:00+01:00,-29.296296919437378
2022,sc01,03-30 07:00:00+01:00,-29.058221429531176
2022,sc01,03-30 08:00:00+01:00,-28.99870256101015
2022,sc01,03-30 09:00:00+01:00,-29.058221429531176
2022,sc01,03-30 10:00:00+01:00,-29.147499738245997
2022,sc01,03-30 11:00:00+01:00,-30.949489462588307
2022,sc01,03-30 12:00:00+01:00,-30.949489462588307
2022,sc01,03-30 13:00:00+01:00,-30.949489462588307
2022,sc01,03-30 14:00:00+01:00,-30.949489462588307
2022,sc01,03-30 15:00:00+01:00,-30.949489462588307
2022,sc01,03-30 16:00:00+01:00,-30.949489462588307
2022,sc01,03-30 17:00:00+01:00,-30.949489462588307
2022,sc01,03-30 18:00:00+01:00,-28.84990537981878
2022,sc01,03-30 19:00:00+01:00,-28.909424252295327
2022,sc01,03-30 20:00:00+01:00,-29.058221429531176
2022,sc01,03-30 21:00:00+01:00,-29.296296919437378
2022,sc01,03-30 22:00:00+01:00,-30.949489462588307
2022,sc01,03-30 23:00:00+01:00,-30.949489462588307
2022,sc01,03-31 00:00:00+01:00,-30.949489462588307
2022,sc01,03-31 01:00:00+01:00,-30.949489462588307
2022,sc01,03-31 02:00:00+01:00,-30.949489462588307
2022,sc01,03-31 03:00:00+01:00,-30.949489462588307
2022,sc01,03-31 04:00:00+01:00,-30.949489462588307
2022,sc01,03-31 05:00:00+01:00,-29.408113398628746
2022,sc01,03-31 06:00:00+01:00,-29.259316217437377
2022,sc01,03-31 07:00:00+01:00,-29.02124072753118
2022,sc01,03-31 08:00:00+01:00,-28.961721859010147
2022,sc01,03-31 09:00:00+01:00,-29.02124072753118
2022,sc01,03-31 10:00:00+01:00,-29.110519036245996
2022,sc01,03-31 11:00:00+01:00,-30.949489462588307
2022,sc01,03-31 12:00:00+01:00,-30.949489462588307
2022,sc01,03-31 13:00:00+01:00,-30.949489462588307
2022,sc01,03-31 14:00:00+01:00,-30.949489462588307
2022,sc01,03-31 15:00:00+01:00,-30.949489462588307
2022,sc01,03-31 16:00:00+01:00,-30.949489462588307
2022,sc01,03-31 17:00:00+01:00,-28.961721859010147
2022,sc01,03-31 18:00:00+01:00,-28.812924677818778
2022,sc01,03-31 19:00:00+01:00,-28.872443550295326
2022,sc01,03-31 20:00:00+01:00,-29.02124072753118
2022,sc01,03-31 21:00:00+01:00,-29.259316217437377
2022,sc01,03-31 22:00:00+01:00,-30.949489462588307
2022,sc01,03-31 23:00:00+01:00,-30.949489462588307
2022,sc01,04-01 00:00:00+01:00,-30.949489462588307
2022,sc01,04-01 01:00:00+01:00,-30.949489462588307
2022,sc01,04-01 02:00:00+01:00,-30.949489462588307
2022,sc01,04-01 03:00:00+01:00,-30.949489462588307
2022,sc01,04-01 04:00:00+01:00,-30.949489462588307
2022,sc01,04-01 05:00:00+01:00,-28.960677597111847
2022,sc01,04-01 06:00:00+01:00,-28.784905491320057
2022,sc01,04-01 07:00:00+01:00,-20.839210277028613
2022,sc01,04-01 08:00:00+01:00,-5.26029474179483
2022,sc01,04-01 09:00:00+01:00,-28.503670116515476
2022,sc01,04-01 10:00:00+01:00,-28.609133381572747
2022,sc01,04-01 11:00:00+01:00,-28.53882453688273
2022,sc01,04-01 12:00:00+01:00,-28.433361271825447
2022,sc01,04-01 13:00:00+01:00,-30.949489462588307
2022,sc01,04-01 14:00:00+01:00,-30.949489462588307
2022,sc01,04-01 15:00:00+01:00,-30.949489462588307
2022,sc01,04-01 16:00:00+01:00,-30.949489462588307
2022,sc01,04-01 17:00:00+01:00,-28.433361271825447
2022,sc01,04-01 18:00:00+01:00,-28.257589166033657
2022,sc01,04-01 19:00:00+01:00,-6.236857021781383
2022,sc01,04-01 20:00:00+01:00,-27.27350964245897
2022,sc01,04-01 21:00:00+01:00,-28.784905491320057
2022,sc01,04-01 22:00:00+01:00,-29.136449706859146
2022,sc01,04-01 23:00:00+01:00,-29.206758547593658
2022,sc01,04-02 00:00:00+01:00,-30.949489462588307
2022,sc01,04-02 01:00:00+01:00,-30.949489462588307
2022,sc01,04-02 02:00:00+01:00,-30.949489462588307
2022,sc01,04-02 03:00:00+01:00,-30.949489462588307
2022,sc01,04-02 04:00:00+01:00,-30.949489462588307
2022,sc01,04-02 05:00:00+01:00,-28.922007716111846
2022,sc01,04-02 06:00:00+01:00,-28.746235610320056
2022,sc01,04-02 07:00:00+01:00,-28.465000235515475
2022,sc01,04-02 08:00:00+01:00,-28.394691390825447
2022,sc01,04-02 09:00:00+01:00,-28.465000235515475
2022,sc01,04-02 10:00:00+01:00,-30.949489462588307
2022,sc01,04-02 11:00:00+01:00,-30.949489462588307
2022,sc01,04-02 12:00:00+01:00,-30.949489462588307
2022,sc01,04-02 13:00:00+01:00,-30.949489462588307
2022,sc01,04-02 14:00:00+01:00,-30.949489462588307
2022,sc01,04-02 15:00:00+01:00,-30.949489462588307
2022,sc01,04-02 16:00:00+01:00,-30.949489462588307
2022,sc01,04-02 17:00:00+01:00,-28.394691390825447
2022,sc01,04-02 18:00:00+01:00,-28.218919285033657
2022,sc01,04-02 19:00:00+01:00,-19.465003393540492
2022,sc01,04-02 20:00:00+01:00,-28.465000235515475
2022,sc01,04-02 21:00:00+01:00,-28.746235610320056
2022,sc01,04-02 22:00:00+01:00,-29.097779825859146
2022,sc01,04-02 23:00:00+01:00,-29.168088666593658
2022,sc01,04-03 00:00:00+01:00,-30.949489462588307
2022,sc01,04-03 01:00:00+01:00,-30.949489462588307
2022,sc01,04-03 02:00:00+01:00,-30.949489462588307
2022,sc01,04-03 03:00:00+01:00,-30.949489462588307
2022,sc01,04-03 04:00:00+01:00,-29.234199234650937
2022,sc01,04-03 05:00:00+01:00,-28.882655019111848
2022,sc01,04-03 06:00:00+01:00,-28.706882913320058
2022,sc01,04-03 07:00:00+01:00,-13.463593589860082
2022,sc01,04-03 08:00:00+01:00,-5.182272163794828
2022,sc01,04-03 09:00:00+01:00,-28.425647538515477
2022,sc01,04-03 10:00:00+01:00,-28.531110803572748
2022,sc01,04-03 11:00:00+01:00,-28.460801958882726
2022,sc01,04-03 12:00:00+01:00,-30.949489462588307
2022,sc01,04-03 13:00:00+01:00,-30.949489462588307
2022,sc01,04-03 14:00:00+01:00,-30.949489462588307
2022,sc01,04-03 15:00:00+01:00,-30.949489462588307
2022,sc01,04-03 16:00:00+01:00,-30.949489462588307
2022,sc01,04-03 17:00:00+01:00,-28.35533869382545
2022,sc01,04-03 18:00:00+01:00,-28.17956658803366
2022,sc01,04-03 19:00:00+01:00,-3.8545319963084985
2022,sc01,04-03 20:00:00+01:00,-28.425647538515477
2022,sc01,04-03 21:00:00+01:00,-28.706882913320058
2022,sc01,04-03 22:00:00+01:00,-29.058427128859147
2022,sc01,04-03 23:00:00+01:00,-29.128735969593656
2022,sc01,04-04 00:00:00+01:00,-29.184537989650938
2022,sc01,04-04 01:00:00+01:00,-29.254846834340956
2022,sc01,04-04 02:00:00+01:00,-29.290001254708216
2022,sc01,04-04 03:00:00+01:00,-29.32515567903099
2022,sc01,04-04 04:00:00+01:00,-29.184537989650938
2022,sc01,04-04 05:00:00+01:00,-28.83299377411185
2022,sc01,04-04 06:00:00+01:00,-28.65722166832006
2022,sc01,04-04 07:00:00+01:00,-11.397413483178283
2022,sc01,04-04 08:00:00+01:00,-5.132610918794828
2022,sc01,04-04 09:00:00+01:00,-28.375986293515478
2022,sc01,04-04 10:00:00+01:00,-28.48144955857275
2022,sc01,04-04 11:00:00+01:00,-28.411140713882727
2022,sc01,04-04 12:00:00+01:00,-28.30567744882545
2022,sc01,04-04 13:00:00+01:00,-30.949489462588307
2022,sc01,04-04 14:00:00+01:00,-30.949489462588307
2022,sc01,04-04 15:00:00+01:00,-30.949489462588307
2022,sc01,04-04 16:00:00+01:00,-28.48144955857275
2022,sc01,04-04 17:00:00+01:00,-28.30567744882545
2022,sc01,04-04 18:00:00+01:00,-3.478205431327659
2022,sc01,04-04 19:00:00+01:00,-3.804870751308499
2022,sc01,04-04 20:00:00+01:00,-28.375986293515478
2022,sc01,04-04 21:00:00+01:00,-28.65722166832006
2022,sc01,04-04 22:00:00+01:00,-29.008765883859148
2022,sc01,04-04 23:00:00+01:00,-29.079074724593656
2022,sc01,04-05 00:00:00+01:00,-29.155912338650936
2022,sc01,04-05 01:00:00+01:00,-29.226221183340957
2022,sc01,04-05 02:00:00+01:00,-29.261375603708217
2022,sc01,04-05 03:00:00+01:00,-30.949489462588307
2022,sc01,04-05 04:00:00+01:00,-29.945243040164865
2022,sc01,04-05 05:00:00+01:00,-28.804368123111846
2022,sc01,04-05 06:00:00+01:00,-28.628596017320056
2022,sc01,04-05 07:00:00+01:00,-28.347360642515476
2022,sc01,04-05 08:00:00+01:00,-5.103985267794833
2022,sc01,04-05 09:00:00+01:00,-28.347360642515476
2022,sc01,04-05 10:00:00+01:00,-28.452823907572746
2022,sc01,04-05 11:00:00+01:00,-28.382515062882728
2022,sc01,04-05 12:00:00+01:00,-30.949489462588307
2022,sc01,04-05 13:00:00+01:00,-30.949489462588307
2022,sc01,04-05 14:00:00+01:00,-30.949489462588307
2022,sc01,04-05 15:00:00+01:00,-30.949489462588307
2022,sc01,04-05 16:00:00+01:00,-30.949489462588307
2022,sc01,04-05 17:00:00+01:00,-28.277051797825447
2022,sc01,04-05 18:00:00+01:00,-28.101279692033657
2022,sc01,04-05 19:00:00+01:00,-28.17158853276817
2022,sc01,04-05 20:00:00+01:00,-28.347360642515476
2022,sc01,04-05 21:00:00+01:00,-28.628596017320056
2022,sc01,04-05 22:00:00+01:00,-30.949489462588307
2022,sc01,04-05 23:00:00+01:00,-30.949489462588307
2022,sc01,04-06 00:00:00+01:00,-30.949489462588307
2022,sc01,04-06 01:00:00+01:00,-30.949489462588307
2022,sc01,04-06 02:00:00+01:00,-30.949489462588307
2022,sc01,04-06 03:00:00+01:00,-30.949489462588307
2022,sc01,04-06 04:00:00+01:00,-30.949489462588307
2022,sc01,04-06 05:00:00+01:00,-30.949489462588307
2022,sc01,04-06 06:00:00+01:00,-28.617263618320056
2022,sc01,04-06 07:00:00+01:00,-28.33602824351548
2022,sc01,04-06 08:00:00+01:00,-28.265719398825446
2022,sc01,04-06 09:00:00+01:00,-28.33602824351548
2022,sc01,04-06 10:00:00+01:00,-29.742520538545993
2022,sc01,04-06 11:00:00+01:00,-30.151403258465237
2022,sc01,04-06 12:00:00+01:00,-28.348167974922163
2022,sc01,04-06 13:00:00+01:00,-30.949489462588307
2022,sc01,04-06 14:00:00+01:00,-30.949489462588307
2022,sc01,04-06 15:00:00+01:00,-30.949489462588307
2022,sc01,04-06 16:00:00+01:00,-30.949489462588307
2022,sc01,04-06 17:00:00+01:00,-30.949489462588307
2022,sc01,04-06 18:00:00+01:00,-28.089947293033656
2022,sc01,04-06 19:00:00+01:00,-28.160256133768165
2022,sc01,04-06 20:00:00+01:00,-28.33602824351548
2022,sc01,04-06 21:00:00+01:00,-28.617263618320056
2022,sc01,04-06 22:00:00+01:00,-30.949489462588307
2022,sc01,04-06 23:00:00+01:00,-30.949489462588307
2022,sc01,04-07 00:00:00+01:00,-30.949489462588307
2022,sc01,04-07 01:00:00+01:00,-30.949489462588307
2022,sc01,04-07 02:00:00+01:00,-30.949489462588307
2022,sc01,04-07 03:00:00+01:00,-30.949489462588307
2022,sc01,04-07 04:00:00+01:00,-30.949489462588307
2022,sc01,04-07 05:00:00+01:00,-30.949489462588307
2022,sc01,04-07 06:00:00+01:00,-28.59743101632006
2022,sc01,04-07 07:00:00+01:00,-28.316195641515478
2022,sc01,04-07 08:00:00+01:00,-28.245886796825445
2022,sc01,04-07 09:00:00+01:00,-28.316195641515478
2022,sc01,04-07 10:00:00+01:00,-28.42165890657275
2022,sc01,04-07 11:00:00+01:00,-28.351350061882727
2022,sc01,04-07 12:00:00+01:00,-30.949489462588307
2022,sc01,04-07 13:00:00+01:00,-30.949489462588307
2022,sc01,04-07 14:00:00+01:00,-30.949489462588307
2022,sc01,04-07 15:00:00+01:00,-30.949489462588307
2022,sc01,04-07 16:00:00+01:00,-30.949489462588307
2022,sc01,04-07 17:00:00+01:00,-28.245886796825445
2022,sc01,04-07 18:00:00+01:00,-28.070114691033655
2022,sc01,04-07 19:00:00+01:00,-28.140423531768167
2022,sc01,04-07 20:00:00+01:00,-28.316195641515478
2022,sc01,04-07 21:00:00+01:00,-28.59743101632006
2022,sc01,04-07 22:00:00+01:00,-28.948975231859148
2022,sc01,04-07 23:00:00+01:00,-30.949489462588307
2022,sc01,04-08 00:00:00+01:00,-30.949489462588307
2022,sc01,04-08 01:00:00+01:00,-30.949489462588307
2022,sc01,04-08 02:00:00+01:00,-30.949489462588307
2022,sc01,04-08 03:00:00+01:00,-30.949489462588307
2022,sc01,04-08 04:00:00+01:00,-29.095810923650937
2022,sc01,04-08 05:00:00+01:00,-28.744266708111848
2022,sc01,04-08 06:00:00+01:00,-28.568494602320058
2022,sc01,04-08 07:00:00+01:00,0.5796905322098631
2022,sc01,04-08 08:00:00+01:00,0.5275195463066211
2022,sc01,04-08 09:00:00+01:00,-9.66438893329007
2022,sc01,04-08 10:00:00+01:00,-28.392722492572748
2022,sc01,04-08 11:00:00+01:00,-28.322413647882726
2022,sc01,04-08 12:00:00+01:00,-28.21695038282545
2022,sc01,04-08 13:00:00+01:00,-30.949489462588307
2022,sc01,04-08 14:00:00+01:00,-30.949489462588307
2022,sc01,04-08 15:00:00+01:00,-30.949489462588307
2022,sc01,04-08 16:00:00+01:00,-29.55586770103591
2022,sc01,04-08 17:00:00+01:00,-28.21695038282545
2022,sc01,04-08 18:00:00+01:00,-28.04117827703366
2022,sc01,04-08 19:00:00+01:00,-28.111487117768167
2022,sc01,04-08 20:00:00+01:00,-28.287259227515477
2022,sc01,04-08 21:00:00+01:00,-28.568494602320058
2022,sc01,04-08 22:00:00+01:00,-30.949489462588307
2022,sc01,04-08 23:00:00+01:00,-30.949489462588307
2022,sc01,04-09 00:00:00+01:00,-30.949489462588307
2022,sc01,04-09 01:00:00+01:00,-30.949489462588307
2022,sc01,04-09 02:00:00+01:00,-30.949489462588307
2022,sc01,04-09 03:00:00+01:00,-30.949489462588307
2022,sc01,04-09 04:00:00+01:00,-30.949489462588307
2022,sc01,04-09 05:00:00+01:00,-28.716307136111848
2022,sc01,04-09 06:00:00+01:00,-28.540535030320058
2022,sc01,04-09 07:00:00+01:00,-7.962555475812508
2022,sc01,04-09 08:00:00+01:00,-5.015924280794831
2022,sc01,04-09 09:00:00+01:00,-28.259299655515477
2022,sc01,04-09 10:00:00+01:00,-28.364762920572748
2022,sc01,04-09 11:00:00+01:00,-28.294454075882726
2022,sc01,04-09 12:00:00+01:00,-30.949489462588307
2022,sc01,04-09 13:00:00+01:00,-30.949489462588307
2022,sc01,04-09 14:00:00+01:00,-30.949489462588307
2022,sc01,04-09 15:00:00+01:00,-30.949489462588307
2022,sc01,04-09 16:00:00+01:00,-30.949489462588307
2022,sc01,04-09 17:00:00+01:00,-28.188990810825448
2022,sc01,04-09 18:00:00+01:00,-28.01321870503366
2022,sc01,04-09 19:00:00+01:00,-28.083527545768167
2022,sc01,04-09 20:00:00+01:00,-28.259299655515477
2022,sc01,04-09 21:00:00+01:00,-28.540535030320058
2022,sc01,04-09 22:00:00+01:00,-30.949489462588307
2022,sc01,04-09 23:00:00+01:00,-30.949489462588307
2022,sc01,04-10 00:00:00+01:00,-30.949489462588307
2022,sc01,04-10 01:00:00+01:00,-30.949489462588307
2022,sc01,04-10 02:00:00+01:00,-30.949489462588307
