Type,Region,Dim1,Dim2,Year,Value
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2035,0.028160106554449855
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2040,0.07158950242592639
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2045,0.11273059976845415
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2050,0.18447152777777773
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2022,0.6757500063216146
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2025,0.7115916109072171
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2030,0.7087889492830635
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2035,0.7832362965663778
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2040,0.8527199999999996
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2045,0.9797577781419998
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2050,1.0761937106487378
FinalEnergyConsumption,ZS,PSNG_Road_PHEV,Oil,2050,0.0077060116622658745
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2030,0.04526578962546986
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2035,0.2604898205384747
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2040,0.43732089520025696
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2045,0.642361732918457
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2050,0.9435909549292999
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Natural,2045,1.8605520056861478
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Natural,2050,3.015440717788029
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2025,0.006393960615000005
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2030,0.006299060447972578
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2035,0.0066301771434269345
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2040,0.007055155279520258
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2045,0.0074628172671067075
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2050,0.007905483062795015
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2022,0.11111111108333326
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2025,0.12369259410317128
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2030,0.08232115364271804
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2035,0.04109028897265777
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2022,0.07868674533333363
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2025,0.1035064766985292
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2030,0.17766951339552292
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2035,0.26065903277647073
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2040,0.38249363113156926
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2045,0.5610447203766201
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2050,0.8229932902381394
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2022,0.08680555555555569
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2025,0.08688246099669435
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2030,0.08904178147146008
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2035,0.091134504149876
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2040,0.09335857362946799
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2045,0.09290449496039306
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2050,0.09245041629131817
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2022,0.13197586723611127
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2025,0.16489589803921573
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2030,0.16852814004467295
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2035,0.277818719257059
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2040,0.43824701715054565
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2045,0.3844884728983879
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2050,0.2807394436091896
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2030,0.01699061958855725
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2035,0.03212460270859584
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2040,0.053986302665143385
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2045,0.08262748180256667
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2050,0.12249990771888332
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2030,0.0003126036240488189
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2035,0.0003240884843042172
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2040,0.0003397971934110936
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2045,0.00035430017406705704
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2050,0.00037013575986964123
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2025,0.017663921125344307
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2030,0.05715536318232346
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2035,0.1160091922443967
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2040,0.20354626509109114
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2045,0.3352719735589977
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2050,0.5288701785621419
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2030,0.055594848238235274
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2035,0.05716828379911741
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2040,0.05879885384272938
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2045,0.2864097953396397
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2050,0.641787324059868
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2030,0.027667010912868627
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2035,0.05131348573446367
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2040,0.057760353794171236
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2045,0.09676274210531227
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2050,0.14297535171696957
FinalEnergyConsumption,ZS,PSNG_Road_PHEV,Power,2050,0.0035319222218606772
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Bio,2025,0.017685886652633487
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Bio,2030,0.08249999999999998
FinalEnergyConsumption,MTKK,P_Oil,Oil,2022,0.10334202257507187
FinalEnergyConsumption,MTKK,P_Oil,Oil,2025,0.2543372319444445
FinalEnergyConsumption,MTKK,P_Oil,Oil,2030,0.36179735055555673
FinalEnergyConsumption,MTKK,P_Oil,Oil,2035,0.00036409315324835743
FinalEnergyConsumption,MTKK,P_Oil,Oil,2040,0.0010631270243511798
FinalEnergyConsumption,MTKK,P_Oil,Oil,2045,0.0024293633620145
FinalEnergyConsumption,MTKK,P_Oil,Oil,2050,0.0054595547421709524
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2022,0.05065359476111107
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2025,0.050581232494444496
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2030,0.009759909942414031
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2035,0.005659916715538295
FinalEnergyConsumption,MTKK,HMI_Oil,Oil,2022,0.15607930078611132
FinalEnergyConsumption,MTKK,HMI_Oil,Oil,2025,0.15547907467916688
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2022,0.005363225653621971
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2025,0.012008125070166674
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2030,0.013987460058111346
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2035,0.016856415275783194
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2040,0.020278408165299775
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2045,0.024497689229392168
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2050,0.029549720550699994
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2022,0.40562946376708153
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2025,0.43337890814730007
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2030,0.5070361155103709
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2035,0.6137963786162768
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2040,0.7418318355903087
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2045,0.9004603760412856
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2050,1.0914859122981795
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2030,0.023414949982023543
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2035,0.05209461369808174
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2040,0.13892233894548553
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2045,0.21713541193973981
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2050,0.35235555555555537
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2022,1.2878815553274947
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2025,1.3436499996150006
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2030,1.3257953699426945
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2035,1.449334074573845
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2040,1.5781100000000001
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2045,1.8130600006739985
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2050,1.9948716598332774
FinalEnergyConsumption,MTKK,PSNG_Road_PHEV,Oil,2050,0.011001145808339474
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2030,0.10117423390754833
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2035,0.31387263418720135
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2040,0.5112274215678771
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2045,0.7509624966422901
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2050,1.1029682912787233
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Natural,2045,0.31038385849438255
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Natural,2050,1.3279983896630212
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2025,0.15917917188199993
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2030,0.15674825854140206
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2035,0.1660076415427184
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2040,0.1757478701115395
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2045,0.18608975396362176
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2050,0.19698828938378335
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2022,0.09629629627222218
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2025,0.1037523809400001
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2030,0.06905034011200013
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2035,0.03446621315799993
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2022,0.17704517699999978
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2025,0.2565985293324185
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2030,0.5693351936692271
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2035,0.8353316139487015
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2040,1.2252868240677393
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2045,1.7977414091301291
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2050,2.6372576802417353
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2022,0.06944444444444432
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2025,0.06954230655284553
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2030,0.07120036135340918
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2035,0.0729414333173444
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2040,0.07468585607907398
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2045,0.07432259802136522
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2050,0.07395933996365614
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2022,0.15082956255555582
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2025,0.1883644574124707
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2030,0.1926264496700888
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2035,0.31756747657911083
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2040,0.4690041212009338
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2045,0.41104103046499096
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2050,0.3001454855627147
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2030,0.0005791181558143328
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2035,0.0010594698515377077
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2040,0.0017210139469553368
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2045,0.002543191948022256
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2050,0.003636753864267223
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2030,0.03591328661339303
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2035,0.0679036790311688
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2040,0.11411677629986897
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2045,0.17464302437368098
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2050,0.25890763120939514
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2030,0.007942292294834875
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2035,0.008284979847803424
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2040,0.00864227716134923
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2045,0.00902019504926179
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2050,0.009416683002768001
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2025,0.014138524665763359
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2030,0.045703067083974806
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2035,0.0928504175145078
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2040,0.16283482565149102
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2045,0.2682327150617354
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2050,0.4230517919414438
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2030,0.06354451092405082
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2035,0.06534760391594088
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2040,0.09190018382174432
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2045,0.3495839791952741
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2050,0.7498935194680779
FinalEnergyConsumption,MTKK,D_Battery_Li-Ion,Power,2045,1.9834404993822058e-5
FinalEnergyConsumption,MTKK,D_Battery_Li-Ion,Power,2050,1.1191863334681057e-5
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2030,0.052741320381354324
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2035,0.10213929412753686
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2040,0.10748286398888578
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2045,0.17930812419242068
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2050,0.26456029604671094
FinalEnergyConsumption,MTKK,PSNG_Road_PHEV,Power,2050,0.005042192128603483
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Bio,2025,0.026877920686214925
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Bio,2030,0.06875
FinalEnergyConsumption,Dakar,InputDemand,Power,2022,3.0146537499999995
FinalEnergyConsumption,Diourbel,InputDemand,Power,2022,0.39227114613499653
FinalEnergyConsumption,Thies,InputDemand,Power,2022,0.7481717985573332
FinalEnergyConsumption,LS,InputDemand,Power,2022,0.3600104123035222
FinalEnergyConsumption,FKK,InputDemand,Power,2022,0.6052053946193112
FinalEnergyConsumption,ZS,InputDemand,Power,2022,0.22170630973332642
FinalEnergyConsumption,MTKK,InputDemand,Power,2022,0.510899879762559
FinalEnergyConsumption,Dakar,InputDemand,Power,2025,3.922187180887822
FinalEnergyConsumption,Diourbel,InputDemand,Power,2025,0.4479802481839525
FinalEnergyConsumption,Thies,InputDemand,Power,2025,1.323768852264293
FinalEnergyConsumption,LS,InputDemand,Power,2025,0.3105418143825389
FinalEnergyConsumption,FKK,InputDemand,Power,2025,0.4887018609259986
FinalEnergyConsumption,ZS,InputDemand,Power,2025,0.3057813840720803
FinalEnergyConsumption,MTKK,InputDemand,Power,2025,0.48883865928331416
FinalEnergyConsumption,Dakar,InputDemand,Power,2030,4.959647076685933
FinalEnergyConsumption,Diourbel,InputDemand,Power,2030,0.5664757508629783
FinalEnergyConsumption,Thies,InputDemand,Power,2030,1.6739196819398983
FinalEnergyConsumption,LS,InputDemand,Power,2030,0.39268340108706135
FinalEnergyConsumption,FKK,InputDemand,Power,2030,0.617968659864917
FinalEnergyConsumption,ZS,InputDemand,Power,2030,0.3866637867279914
FinalEnergyConsumption,MTKK,InputDemand,Power,2030,0.6181416428312223
FinalEnergyConsumption,Dakar,InputDemand,Power,2035,5.997160791018863
FinalEnergyConsumption,Diourbel,InputDemand,Power,2035,0.6849774005307826
FinalEnergyConsumption,Thies,InputDemand,Power,2035,2.0240886757919663
FinalEnergyConsumption,LS,InputDemand,Power,2035,0.47482924891036304
FinalEnergyConsumption,FKK,InputDemand,Power,2035,0.7472421645567497
FinalEnergyConsumption,ZS,InputDemand,Power,2035,0.46755038518214165
FinalEnergyConsumption,MTKK,InputDemand,Power,2035,0.7474513340091321
FinalEnergyConsumption,Dakar,InputDemand,Power,2040,7.034620686816972
FinalEnergyConsumption,Diourbel,InputDemand,Power,2040,0.8034729032098082
FinalEnergyConsumption,Thies,InputDemand,Power,2040,2.3742395054675716
FinalEnergyConsumption,LS,InputDemand,Power,2040,0.5569708356148859
FinalEnergyConsumption,FKK,InputDemand,Power,2040,0.8765089634956681
FinalEnergyConsumption,ZS,InputDemand,Power,2040,0.5484327878380527
FinalEnergyConsumption,MTKK,InputDemand,Power,2040,0.8767543175570403
FinalEnergyConsumption,Dakar,InputDemand,Power,2045,8.072134401149905
FinalEnergyConsumption,Diourbel,InputDemand,Power,2045,0.9219745528776125
FinalEnergyConsumption,Thies,InputDemand,Power,2045,2.72440849931964
FinalEnergyConsumption,LS,InputDemand,Power,2045,0.6391166834381872
FinalEnergyConsumption,FKK,InputDemand,Power,2045,1.005782468187501
FinalEnergyConsumption,ZS,InputDemand,Power,2045,0.6293193862922031
FinalEnergyConsumption,MTKK,InputDemand,Power,2045,1.0060640087349502
FinalEnergyConsumption,Dakar,InputDemand,Power,2050,9.109648115482836
FinalEnergyConsumption,Diourbel,InputDemand,Power,2050,1.0404762025454166
FinalEnergyConsumption,Thies,InputDemand,Power,2050,3.0745774931717085
FinalEnergyConsumption,LS,InputDemand,Power,2050,0.7212625312614892
FinalEnergyConsumption,FKK,InputDemand,Power,2050,1.135055972879334
FinalEnergyConsumption,ZS,InputDemand,Power,2050,0.710205984746353
FinalEnergyConsumption,MTKK,InputDemand,Power,2050,1.1353736999128605
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2022,0.40918462875479167
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2022,0.12174936020617888
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2022,0.05986367134411638
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2022,0.09552289653745027
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2022,0.11903009526825138
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2022,0.057174288438473886
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2022,0.1342699317335589
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2025,0.4736944444444444
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2025,0.14094444444444443
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2025,0.06930555555555555
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2025,0.11058333333333334
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2025,0.13780555555555554
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2025,0.06619444444444444
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2025,0.15544444444444444
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2030,0.6045555555555556
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2030,0.17988888888888888
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2030,0.08844444444444445
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2030,0.1411388888888889
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2030,0.1758611111111111
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2030,0.08447222222222221
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2030,0.19838888888888886
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2035,0.7715833333333333
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2035,0.22958333333333333
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2035,0.11288888888888889
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2035,0.1801111111111111
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2035,0.22444444444444445
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2035,0.10780555555555556
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2035,0.25319444444444444
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2040,0.98475
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2040,0.293
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2040,0.14405555555555555
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2040,0.2298888888888889
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2040,0.28647222222222224
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2040,0.13758333333333334
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2040,0.32313888888888886
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2045,1.2568333333333335
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2045,0.37394444444444447
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2045,0.18386111111111111
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2045,0.29338888888888887
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2045,0.3656111111111111
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2045,0.1756111111111111
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2045,0.41241666666666665
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Freight,2050,1.6040555555555556
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Freight,2050,0.47727777777777775
FinalEnergyConsumption,Thies,InputDemand,Mobility_Freight,2050,0.23466666666666666
FinalEnergyConsumption,LS,InputDemand,Mobility_Freight,2050,0.37447222222222226
FinalEnergyConsumption,FKK,InputDemand,Mobility_Freight,2050,0.4666111111111111
FinalEnergyConsumption,ZS,InputDemand,Mobility_Freight,2050,0.22413888888888886
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Freight,2050,0.5263611111111111
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Passenger,2022,2.6836605123003303
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Passenger,2022,0.5835539504841694
FinalEnergyConsumption,Thies,InputDemand,Mobility_Passenger,2022,1.0671601600352554
FinalEnergyConsumption,LS,InputDemand,Mobility_Passenger,2022,0.8966878050490861
FinalEnergyConsumption,FKK,InputDemand,Mobility_Passenger,2022,1.0393343680639333
FinalEnergyConsumption,ZS,InputDemand,Mobility_Passenger,2022,0.5315583213229694
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Passenger,2022,0.9836162594109222
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Passenger,2025,3.151388888888889
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Passenger,2025,0.6852777777777778
FinalEnergyConsumption,Thies,InputDemand,Mobility_Passenger,2025,1.2530555555555556
FinalEnergyConsumption,LS,InputDemand,Mobility_Passenger,2025,1.0530555555555554
FinalEnergyConsumption,FKK,InputDemand,Mobility_Passenger,2025,1.2205555555555556
FinalEnergyConsumption,ZS,InputDemand,Mobility_Passenger,2025,0.6241666666666666
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Passenger,2025,1.155
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Passenger,2030,4.118611111111111
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Passenger,2030,0.8955555555555555
FinalEnergyConsumption,Thies,InputDemand,Mobility_Passenger,2030,1.6377777777777778
FinalEnergyConsumption,LS,InputDemand,Mobility_Passenger,2030,1.376111111111111
FinalEnergyConsumption,FKK,InputDemand,Mobility_Passenger,2030,1.595
FinalEnergyConsumption,ZS,InputDemand,Mobility_Passenger,2030,0.8158333333333333
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Passenger,2030,1.5094444444444444
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Passenger,2035,5.382777777777778
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Passenger,2035,1.1705555555555556
FinalEnergyConsumption,Thies,InputDemand,Mobility_Passenger,2035,2.1405555555555558
FinalEnergyConsumption,LS,InputDemand,Mobility_Passenger,2035,1.798611111111111
FinalEnergyConsumption,FKK,InputDemand,Mobility_Passenger,2035,2.084722222222222
FinalEnergyConsumption,ZS,InputDemand,Mobility_Passenger,2035,1.066111111111111
FinalEnergyConsumption,MTKK,InputDemand,Mobility_Passenger,2035,1.9727777777777777
FinalEnergyConsumption,Dakar,InputDemand,Mobility_Passenger,2040,7.035
FinalEnergyConsumption,Diourbel,InputDemand,Mobility_Passenger,2040,1.529722222222222
FinalEnergyConsumption,Thies,InputDemand,Mobility_Passenger,2040,2.7975
FinalEnergyConsumption,LS,InputDemand,Mobility_Passenger,2040,2.3505555555555553
FinalEnergyConsumption,FKK,InputDemand,Mobility_Passenger,2040,2.7244444444444444
