Timestep,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
0,126.87802288675993623,-97.078335300939443187,-23.109849794849594673,-81.035618017389879242,0,-77.668111446538887321,47.148598226028923364
1,162.08589555223261414,-91.658447570767066281,0,-138.12136287517932942,39.17256201329405485,-74.279217103826454149,5.3808255444412225188
2,175.9381733222553521,-86.195593573198152626,22.087929681159039319,-169.86213509488607087,54.124714472433765877,-71.089312074827830656,0
3,162.52593210177292349,-84.091123333364294012,28.20696564697152553,-169.87772966496595473,51.638215837482221104,-67.747506806352930653,0
4,134.88281523584555543,-81.548221793564948712,30.656257362816290879,-168.81610959178578923,51.059960340981888294,-67.063955728710425319,0
5,106.75907937162173766,-79.882182853696349412,25.6669594231324254,-162.23241876353267799,51.811692486432320948,-68.0513072853052563,0
6,93.87842683382496034,-79.531437813724096486,25.39481589914964843,-163.46373953045076632,53.315156777333299942,-70.026010398494918263,0
7,104.8167149422579314,-78.216143913827863798,30.293399330839292816,-167.78954971218217906,53.71993562488353291,-70.55766123666137446,0
8,105.64199788242603972,-68.482969054595969283,29.839826790868073658,-163.64331297223088768,53.546458975933433067,-70.329810877447130224,0
9,25.910553242136302288,-61.767072789033250046,34.012694158603721917,-152.96922168537957987,52.968203479433100256,-60.495259466108677771,0
10,-75.651838275283807889,-56.110335537148216645,31.472687934764621787,-133.86842175148558454,54.413842220683932283,-49.451037038019876491,0
11,-52.266126361776514386,-50.050487770266727239,39.727708162241583523,-128.13794352009699651,57.247294153535790429,-42.556969587047319692,0
12,-58.021106620737555204,-47.753679437897176285,36.099127842471489203,-117.19608764317308669,59.656306551956276962,-39.03499988132193721,0
13,-75.087830484664664255,-45.176002660738959094,35.645555302500270045,-114.54426063365326627,62.084401381761267658,-38.779260818903367181,0
14,-61.084654206429149781,-41.816409548028900645,35.917698826483047014,-111.12749438393075252,62.624492015492592145,-39.12925374524718336,0
15,-42.261250251974161074,-49.554746235189668369,32.561262030695615977,-114.31496088605581463,62.640104913898085215,-41.941437777342798654,0
16,66.304218269304328714,-56.83732779625574949,38.276276034333591269,-133.57891104528835058,62.551631822933586591,-48.350492300440123472,0
17,106.13134835838354775,-61.923214818581755026,0,-101.87694952148194716,49.847512757903245983,-59.829687364279607209,3.4450501184419977108
18,104.85798999522830854,-69.266759653418375819,-75.688163527722565505,-0.79200165046813708614,0,-71.768590212567801245,52.24129438370761136
19,116.82168488304796483,-90.658086133453366529,-99.464276334266287449,-6.8345933627301747038,0,-85.863745275419432801,54.557785902688067381
20,106.23590802899798291,-96.779325154363050387,-96.361249317445867746,-14.56158718681854225,0,-87.218839003600464821,54.808748788169225463
21,80.588328005267612753,-101.37233145280060853,-99.059186564108927087,-13.909666480240048259,0,-86.374273672113190514,53.979530406187677727
22,93.061149780692176137,-104.06254590938829097,-96.471307837338372337,-17.437950324813755287,0,-86.668960136696796326,54.003817137040698526
23,92.732158183654064487,-102.12994073914080673,-101.21504071581409789,-9.5425894839713691908,0,-83.524625179540976205,51.608682870536199516
24,126.87802288675993623,-97.078335300939443187,-75.939775911418337273,-28.205691900820966111,0,-77.668111446538887321,47.148598226028923364
25,162.08589555223261414,-91.658447570767066281,0,-106.74978508559979673,7.8009842237144653154,-74.279217103826454149,36.752403334020868897
26,175.9381733222553521,-86.195593573198152626,1.240524104416863338,-149.01472951814366752,54.124714472433765877,-71.089312074827830656,0
27,187.48173813060748216,-84.091123333364294012,10.278579835625805572,-151.94934385362057583,51.638215837482221104,-67.747506806352930653,0
28,206.65004073932959727,-81.548221793564948712,32.113354384144258802,-170.27320661311387084,51.059960340981888294,-67.063955728710425319,0
29,201.05140209127966955,-79.882182853696349412,27.124056444460279636,-163.68951578486030485,51.811692486432320948,-68.0513072853052563,0
30,162.08589555223261414,-79.531437813724096486,0,-129.38373044725312866,44.629963593285538082,-70.026010398494918263,0
31,146.50208306095737498,-78.216143913827863798,0,-116.367833689877898,32.591618933418658344,-70.55766123666137446,9.1283166914649314094
32,144.19337009928767657,-68.482969054595969283,0,-117.44355443145241225,37.186527226022803916,-70.329810877447130224,4.3599317499106291507
33,129.85216272657180525,-62.629720572982932936,17.179726531793335198,-139.59515474627460208,52.968203479433100256,-61.801920369719027804,0
34,77.903462362466598279,-58.213891681812697243,32.929784956092476023,-142.90682989647666545,54.413842220683932283,-52.080928747548568936,0
35,15.523146572830228251,-52.561129943213927618,41.184805183569551446,-136.21450015382743004,57.247294153535790429,-46.524267886557481688,0
36,-25.24053556693434075,-48.9889310886627527,37.556224863799343439,-121.68566568520418514,59.656306551956276962,-42.699652705138532838,0
37,-25.247923670780437533,-46.876169458152617153,37.102652323828124281,-117.9366994891415743,62.084401381761267658,-42.951630549065612286,0
38,-7.9724999684285648982,-46.200661927293367626,37.37479584781090125,-118.07100145325512131,62.624492015492592145,-42.174248616905515519,0
39,37.074831897039985051,-54.99547535537328713,34.018359052023583899,-122.13816282666903135,62.640104913898085215,-44.645175816510231925,0
40,94.942643836031493265,-63.006723080532879067,19.929276033825658487,-122.20582091404685343,62.551631822933586591,-49.696955131124468608,0
41,104.14240766069815436,-65.501190408581805968,0,-80.06639229124175472,25.031187227642817561,-61.478328406229820757,28.261375648702426133
42,108.18448115816499921,-70.077161987843737734,-61.562638490586550688,-15.270480192240029282,0,-71.003916975226729846,52.24129438370761136
43,120.37320146706679225,-91.571580771680146427,-98.007179312938433213,-10.253922366436199809,0,-84.931880417987258625,54.557785902688067381
44,117.77900152299571346,-94.623996883733070717,-94.904152296117956666,-15.620820504460425582,0,-86.996305152767945401,54.808748788169225463
45,114.80986105204829073,-101.37233145280060853,-97.602089542781072851,-15.366763501568129868,0,-86.374273672113190514,53.979530406187677727
46,93.061149780692176137,-104.06254590938829097,-95.014210816010461258,-18.895047346141836897,0,-86.668960136696796326,54.003817137040698526
47,92.732158183654064487,-102.12994073914080673,-99.757943694486129971,-10.999686505299450801,0,-83.524625179540976205,51.608682870536199516
48,126.87802288675993623,-97.078335300939443187,-77.220761073362723437,-26.924706738876921008,0,-77.668111446538887321,47.148598226028923364
49,162.08589555223261414,-91.658447570767066281,-5.1211567524858878642,-93.827644109399443551,0,-74.279217103826454149,44.553387557735334212
50,175.9381733222553521,-86.195593573198152626,0,-133.88743242406326317,40.237941482770224866,-71.089312074827830656,1.8867729896635410114
51,187.48173813060748216,-84.091123333364294012,7.0280984558361296877,-148.69886247383055888,51.638215837482221104,-67.747506806352930653,0
52,198.88957683372518659,-81.548221793564948712,32.94598125347442874,-171.10583348244381341,51.059960340981888294,-67.063955728710425319,0
53,190.01829443284168519,-79.882182853696349412,27.956683313790563261,-164.52214265419070216,51.811692486432320948,-68.0513072853052563,0
54,162.08589555223261414,-79.531437813724096486,0,-122.03321005431962476,37.279443200351920495,-70.026010398494918263,4.0357135769813794468
55,146.50208306095737498,-78.216143913827863798,0,-106.44278429499718186,22.666569538537942208,-70.55766123666137446,19.053366086345590702
56,144.19337009928767657,-68.482969054595969283,0,-125.13685286080044534,44.879825655370609638,-70.329810877447130224,0
57,128.62277543899290322,-63.948033160082786708,23.811500609390009231,-146.03775810063370955,52.968203479433100256,-60.611172933364400706,0
58,76.639596041068216437,-60.169015289298954485,33.762411825422759648,-141.7900641223304774,54.413842220683932283,-51.0083076719155315,0
59,26.809843154423106171,-53.989104908271315253,42.017432052899721384,-134.85994182650028961,57.247294153535790429,-44.759247797144325887,0
60,-18.711570474592008395,-49.62465162146872899,38.388851733129627064,-122.01585628117800297,59.656306551956276962,-42.052316777901410205,0
61,-9.5935705774845700944,-48.424810470977035948,37.935279193158407907,-119.96898500130464527,62.084401381761267658,-43.807463599785478436,0
62,2.359660152468677552,-46.2807766098923139,38.207422717141071189,-117.82014499035449262,62.624492015492592145,-45.390473499270228785,0
63,44.391159132238499296,-53.294689969241289873,34.850985921353753838,-120.16256196902440934,62.640104913898085215,-49.051752476085653143,0
64,93.87754743426830828,-60.615804676727520928,11.185640328803117427,-109.73124594559840261,62.551631822933586591,-53.311103202242406951,0
65,102.47862294131118688,-66.296538392064121581,0,-60.811844316543101741,6.0762125189082780707,-65.89219784908038946,47.216350357436965623
66,105.91382826695462427,-72.332051458129626553,-77.590024557395622651,0,0,-75.361326682159756274,52.24129438370761136
67,104.31487017822564667,-92.408895969160198547,-97.174552443608149588,-12.210052088300017203,0,-86.62102376692814687,54.557785902688067381
68,106.42725393210002949,-97.050275697741653858,-94.071525426787729884,-16.949066287227196881,0,-87.900111577650818617,54.808748788169225463
69,98.461393681465779082,-102.01594860114983021,-96.769462673450789225,-17.397869242443448456,0,-86.924152539016745322,53.979530406187677727
70,109.10864930810112128,-104.06254590938829097,-94.181583946680234476,-19.727674215471779462,0,-86.668960136696796326,54.003817137040698526
71,92.732158183654064487,-102.12994073914080673,-98.925316825155960032,-11.832313374629393365,0,-83.524625179540976205,51.608682870536199516
72,126.87802288675993623,-97.078335300939443187,-104.14546781223941707,0,0,-77.668111446538887321,47.148598226028923364
73,162.08589555223261414,-91.658447570767066281,-46.52785705639820435,-52.420943805487240752,0,-74.279217103826454149,44.553387557735334212
74,175.9381733222553521,-86.195593573198152626,-5.365573529911443984,-88.283917411381480633,0,-71.089312074827830656,42.124714472433822721
75,187.48173813060748216,-84.091123333364294012,0,-117.535610990864825,27.50306281035250322,-67.747506806352930653,12.135153027129717884
76,207.10579830480583041,-81.548221793564948712,33.593752330022084607,-171.75360455899135559,51.059960340981888294,-67.063955728710425319,0
77,182.06490482223307481,-79.882182853696349412,28.928081328009170647,-165.49354066840942323,51.811692486432320948,-68.0513072853052563,0
78,162.08589555223261414,-79.531437813724096486,6.0742085175020292809,-144.14313214880303349,53.315156777333299942,-70.026010398494918263,0
79,146.50208306095737498,-78.216143913827863798,0,-123.84172462609012655,40.065509869630659523,-70.55766123666137446,1.6544257552529302302
80,144.19337009928767657,-68.482969054595969283,0,-107.62119069834261609,27.364163492912780384,-70.329810877447130224,14.182295483020652682
81,127.39338815141309169,-65.421008117736164422,0,-106.51142505696452645,35.396058489731217378,-65.995880366790970584,5.5721449897018828779
