Timestep,Dakar>Thies,Diourbel>Thies,FKK>MTKK,FKK>Thies,FKK>ZS,LS>Thies,MTKK>ZS
0,126.87802288675993623,-97.052906285541439502,-46.514614196185334549,-58.031649976032440463,0,-77.620262871103932412,47.163054613441431684
1,162.08589555223261414,-91.63389541796902904,-0.28736929688886903023,-99.041699330927258416,0,-74.279217103826454149,44.611213107385367493
2,175.9381733222553521,-86.195593573198152626,0,-130.94929980981441986,36.908788029518177609,-71.013361955089749245,5.2159264429156451115
3,187.48173813060748216,-84.091123333364294012,2.5953407451280554596,-144.65712560212614335,51.638215837482221104,-67.747506806352930653,0
4,207.68297654522302764,-81.548221793564948712,26.229048540958729063,-164.77992160893154505,51.059960340981888294,-66.988005608972343907,0
5,201.33401590062931064,-79.882182853696349412,30.884257622788936715,-167.89856335184231284,51.869518036082354229,-68.0513072853052563,0
6,162.08589555223261414,-79.531437813724096486,0,-136.32109248717688388,51.274060003956719811,-69.950060278756836851,0
7,146.50208306095737498,-78.216143913827863798,0,-119.44451034553321733,35.277274750070318987,-70.481711116923293048,6.4426608748132139226
8,144.19337009928767657,-68.482969054595969283,0,-124.64322999330715902,44.092937158624863514,-70.253860757709162499,0
9,129.31825739025134681,-62.83593706705448767,48.723371152601885115,-170.15946194910156919,52.968203479433100256,-61.464717555884135436,0
10,30.215960176895350742,-55.397487483472559688,51.941431805799538779,-153.55978180429383428,54.413842220683932283,-50.045743517353002972,0
11,-26.965525343804984004,-47.152922044120145983,60.196452033276500515,-145.00052357506638145,57.247294153535790429,-44.500564989482427336,0
12,-46.585100222648179624,-42.67970349651284323,56.567871713506406195,-131.53127002070459639,59.670762939368728439,-40.442449051761059309,0
13,-57.837541536026037647,-39.49510163169122734,56.114299173535073351,-128.30191670402973614,62.099436024670239931,-40.969267217702508788,0
14,-41.280008106712557492,-38.474991913308826952,56.38644269751785032,-128.7361213024855715,62.639526658401564418,-41.780245935252196432,0
15,10.705332108420407167,-47.07158746592119769,53.030005901730532969,-132.569363561787668,62.655717812303578285,-44.635910327553574461,0
16,89.688928547851901385,-54.974276936701699015,58.745019905368508262,-153.76689680496292567,62.566666465842558864,-51.830301393222498518,0
17,122.43737869200413115,-59.637302855060283946,23.945864835774614221,-140.70248279098450439,65.308175774750793607,-62.891400602245767004,0
18,123.69364792580836365,-64.719079487322801469,0,-77.016724356260965578,4.1191772188144568645,-72.21263736383309606,48.137730063298647565
19,76.065150961208928493,-86.309570717308815802,-78.988412760128767331,-25.26880677393046426,0,-83.746414910372664053,54.573977056590081247
20,78.029342071850805951,-94.067189132777002669,-75.885385743308347628,-32.915185157265568705,0,-86.223892435031757486,54.824939942071239329
21,80.628730482097125787,-101.34514871220267196,-78.584808390547891577,-34.819055337192367006,0,-86.321108588296510788,53.99514330459322764
22,93.101552257521689171,-104.03536316879046808,-75.995444263200909063,-38.352734790732483816,0,-86.615795052880230287,54.020008290942712392
23,92.766788878079751157,-102.10275799854298384,-80.739755397173041729,-30.444087517125808517,0,-83.472979098119139962,51.624295768941749429
24,126.87802288675993623,-97.052906285541439502,-23.99542694615581695,-80.550837226061958063,0,-77.620262871103932412,47.163054613441431684
25,162.08589555223261414,-91.63389541796902904,0,-147.4650069405765862,48.13593831276034507,-74.279217103826454149,0
26,175.9381733222553521,-86.195593573198152626,36.595054053734997979,-184.76028030646511979,54.124714472433765877,-71.013361955089749245,0
27,187.48173813060748216,-84.091123333364294012,46.93560049430050185,-188.99738535129836237,51.638215837482221104,-67.747506806352930653,0
28,207.68297654522302764,-81.548221793564948712,43.078362020559666234,-181.62923508853236854,51.059960340981888294,-66.988005608972343907,0
29,201.33401590062931064,-79.882182853696349412,24.420232151616232841,-161.43453788066972265,51.869518036082354229,-68.0513072853052563,0
30,162.08589555223261414,-79.531437813724096486,0,-104.66509757686571902,19.618065093645441266,-69.950060278756836851,21.69709168368791552
31,146.50208306095737498,-78.216143913827863798,-4.699952492502518453,-79.467283102960209362,0,-70.481711116923293048,41.71993562488353291
32,144.19337009928767657,-68.482969054595969283,-3.9691237704068953462,-76.58116906427540016,0,-70.253860757709162499,41.604284525583466348
