Type,Region,Dim1,Dim2,Year,Value
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2030,0.00223140154000134
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2035,0.005207356726715782
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2040,0.009254283572896838
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2045,0.01478557346679562
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2050,0.022699147872426762
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2030,0.05227464259443022
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2035,0.046129613915913775
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2040,0.048047046391725794
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2045,0.07353283877625907
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2050,0.10901565712576003
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2030,0.026580895048514058
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2035,0.027726724591195948
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2040,0.028925856760277313
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2045,0.07214865661117263
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2050,0.32572339073394
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2025,0.14977801063375867
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2030,0.24038639516805682
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2035,0.24732308052871077
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2040,0.25442068132039974
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2045,0.22436230594153564
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2050,1.3002387472624637
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2030,0.06732748403078696
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2035,0.06923136761624697
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2040,0.13605625973127533
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2045,2.5369062398427933
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2050,4.309648150783362
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2025,0.0019180399842397557
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2030,0.01591769884781952
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2035,0.039521549687597066
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2040,0.03241569227493452
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2045,0.03612653116737826
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2050,0.037103411637946705
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2035,0.6453578715671032
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2040,1.0706078428338954
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2045,1.7578572702421287
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2050,2.3797046011784784
FinalEnergyConsumption,Thies,D_Battery_Li-Ion,Power,2045,0.0023868865941819866
FinalEnergyConsumption,Thies,D_Battery_Li-Ion,Power,2050,0.002784701026545651
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2030,0.077911701347828
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2035,0.07582478077414777
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2040,0.17460294913079272
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2045,0.4630163902705343
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2050,0.6835732570307382
FinalEnergyConsumption,Thies,PSNG_Road_PHEV,Power,2050,0.0013728223018659375
FinalEnergyConsumption,Thies,HHI_BF_BOF,Gas_Bio,2030,0.0008181064898213202
FinalEnergyConsumption,Thies,HHI_BF_BOF,Gas_Bio,2050,0.0035973233354379846
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Bio,2030,0.08011111111111117
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Bio,2050,0.10209914336924274
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Bio,2030,0.0007777777777777787
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Bio,2050,0.001387698818001238
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Bio,2030,0.01162633795462314
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Bio,2050,0.15958250114398492
FinalEnergyConsumption,LS,D_Gas_H2,H2,2040,0.003384915063886107
FinalEnergyConsumption,LS,D_Gas_H2,H2,2045,0.0030464235574976578
FinalEnergyConsumption,LS,D_Gas_H2,H2,2050,0.11511074821563638
FinalEnergyConsumption,LS,FRT_Road_H2,H2,2040,0.008210949253934067
FinalEnergyConsumption,LS,FRT_Road_H2,H2,2045,0.0075073829290103955
FinalEnergyConsumption,LS,FRT_Road_H2,H2,2050,0.08353594119915736
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2035,0.08457256289558901
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2040,0.21038425709659883
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2045,0.38952738606168236
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2050,0.4701069048586316
FinalEnergyConsumption,LS,X_Methanation,H2,2035,0.052830687214959836
FinalEnergyConsumption,LS,X_Methanation,H2,2040,0.014922959027629207
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Synth,2035,0.03792410566112486
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Synth,2040,0.0065970514455707206
FinalEnergyConsumption,LS,HMI_Gas,Gas_Synth,2040,0.004612186890181031
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2022,0.06209150325555555
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2025,0.06200280112222226
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2030,0.003861539699287879
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2035,0.006101962091259223
FinalEnergyConsumption,LS,HMI_Oil,Oil,2022,0.25159051470000016
FinalEnergyConsumption,LS,HMI_Oil,Oil,2025,0.2506229860499992
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2022,0.0038155292298393674
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2025,0.0059798145341375016
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2030,0.006938117679051994
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2035,0.008341776741396271
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2040,0.010012028672514281
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2045,0.0120677389492613
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2050,0.01452224172369314
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2022,0.27338652989018275
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2025,0.30145494030145986
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2030,0.29380658320791464
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2035,0.369801149286987
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2040,0.3806952951594041
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2045,0.41823396989973477
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2050,0.3577666824424255
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2022,0.0024713772628462915
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2025,0.002756133445195833
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2030,0.0034453965455166664
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2035,0.0043052795775166686
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2040,0.005585880767350337
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2045,0.007368978805250106
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2050,0.009467588610238227
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2030,0.01570385621481667
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2035,0.020525326804791664
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2040,0.026823986937783345
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2045,0.03505947713683335
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2050,0.04582140524529169
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2022,0.002645229024894804
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2025,0.0029505037860372775
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2030,0.01429729658895603
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2035,0.04295389047017666
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2040,0.08397836613620063
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2045,0.14415343809276673
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2050,0.2607098486081518
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2022,1.1623226001209201
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2025,1.2066788098394323
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2030,1.137753095462091
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2035,1.2134156100302484
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2040,1.2965901459172853
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2045,1.1031241670767498
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2050,0.9891209996309247
FinalEnergyConsumption,LS,PSNG_Road_PHEV,Oil,2050,0.0033392557050569934
FinalEnergyConsumption,LS,HHI_BF_BOF,Gas_Natural,2030,0.013712661165813402
FinalEnergyConsumption,LS,HHI_BF_BOF,Gas_Natural,2050,0.000744402435252236
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2030,0.12981969562227877
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2035,0.3595022308169658
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2040,0.6671550816096974
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2045,0.9899024186082471
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2050,0.02510698782077658
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2030,0.19628463006137503
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2035,0.30461488611111104
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2040,0.4428926708293338
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2045,0.5253359493670751
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2050,0.047980717515974734
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2025,0.08275611881699993
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2030,0.05972404437971106
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2035,0.08910272317230702
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2040,0.09434707037801997
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2045,0.08786523184740724
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2050,0.014381299909449684
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2022,0.18518518513888912
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2025,0.18439794518784833
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2030,0.1327891155999991
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2035,0.06628117914999974
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2022,0.06944444444444435
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2025,0.06950853102157287
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2030,0.07123021225117597
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2035,0.07291183105864414
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2040,0.07466710945814664
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2045,0.07430394258050153
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2050,0.07394077570285605
FinalEnergyConsumption,LS,X_Methanation,Biomass,2050,1.582007576415868
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2022,0.18853695319444433
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2025,0.28779830737777873
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2030,0.29431708054985967
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2035,0.5038293275369652
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2040,0.779850879324885
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2045,1.0167466663879539
FinalEnergyConsumption,LS,HMI_Biomass,Biomass,2050,1.5828721221919158
FinalEnergyConsumption,LS,FRT_Rail_Electric,Power,2030,0.0020692961582688633
FinalEnergyConsumption,LS,FRT_Rail_Electric,Power,2035,0.0062975034983312255
FinalEnergyConsumption,LS,FRT_Rail_Electric,Power,2040,0.016400142087259335
FinalEnergyConsumption,LS,FRT_Rail_Electric,Power,2045,0.02481035885026282
FinalEnergyConsumption,LS,FRT_Rail_Electric,Power,2050,0.03729828605491226
FinalEnergyConsumption,LS,FRT_Road_BEV,Power,2030,0.06823779662845585
FinalEnergyConsumption,LS,FRT_Road_BEV,Power,2035,0.060204217190376816
FinalEnergyConsumption,LS,FRT_Road_BEV,Power,2040,0.08355916683808338
FinalEnergyConsumption,LS,FRT_Road_BEV,Power,2045,0.12787219689670415
FinalEnergyConsumption,LS,FRT_Road_BEV,Power,2050,0.18958189127686004
FinalEnergyConsumption,LS,HHI_Scrap_EAF,Power,2030,0.002379466023334751
FinalEnergyConsumption,LS,HHI_Scrap_EAF,Power,2035,0.00248317938606435
FinalEnergyConsumption,LS,HHI_Scrap_EAF,Power,2040,0.0025907188153945836
FinalEnergyConsumption,LS,HHI_Scrap_EAF,Power,2045,0.01041030485606791
FinalEnergyConsumption,LS,HHI_Scrap_EAF,Power,2050,0.05701105906771047
FinalEnergyConsumption,LS,HLI_Direct_Electric,Power,2025,0.06462750014384679
FinalEnergyConsumption,LS,HLI_Direct_Electric,Power,2030,0.1199843261093078
FinalEnergyConsumption,LS,HLI_Direct_Electric,Power,2035,0.12338200969491292
FinalEnergyConsumption,LS,HLI_Direct_Electric,Power,2040,0.12693660582595673
FinalEnergyConsumption,LS,HLI_Direct_Electric,Power,2045,0.13922520796456198
FinalEnergyConsumption,LS,HLI_Direct_Electric,Power,2050,0.8098276033287499
FinalEnergyConsumption,LS,HMI_Steam_Electric,Power,2030,0.12963472391754732
FinalEnergyConsumption,LS,HMI_Steam_Electric,Power,2035,0.13333540950772904
FinalEnergyConsumption,LS,HMI_Steam_Electric,Power,2040,0.16162555968171147
FinalEnergyConsumption,LS,HMI_Steam_Electric,Power,2045,0.45681836740730647
FinalEnergyConsumption,LS,HMI_Steam_Electric,Power,2050,0.7760343687210035
FinalEnergyConsumption,LS,PSNG_Rail_Electric,Power,2025,0.0005830814741128043
FinalEnergyConsumption,LS,PSNG_Rail_Electric,Power,2030,0.013747963085954945
FinalEnergyConsumption,LS,PSNG_Rail_Electric,Power,2035,0.01907678451087251
FinalEnergyConsumption,LS,PSNG_Rail_Electric,Power,2040,0.024921446071622996
FinalEnergyConsumption,LS,PSNG_Rail_Electric,Power,2045,0.031905900324436916
FinalEnergyConsumption,LS,PSNG_Rail_Electric,Power,2050,0.03288410041069282
FinalEnergyConsumption,LS,X_Electrolysis,Power,2035,0.21555367484794816
FinalEnergyConsumption,LS,X_Electrolysis,Power,2040,0.3575898970341849
FinalEnergyConsumption,LS,X_Electrolysis,Power,2045,0.5871356206421895
FinalEnergyConsumption,LS,X_Electrolysis,Power,2050,0.794836623889007
FinalEnergyConsumption,LS,D_Battery_Li-Ion,Power,2035,0.004521311633254572
FinalEnergyConsumption,LS,D_Battery_Li-Ion,Power,2040,0.05324238192949977
FinalEnergyConsumption,LS,D_Battery_Li-Ion,Power,2045,0.12203580809261835
FinalEnergyConsumption,LS,D_Battery_Li-Ion,Power,2050,0.1757172380817336
FinalEnergyConsumption,LS,PSNG_Road_BEV,Power,2030,0.030764224370713234
FinalEnergyConsumption,LS,PSNG_Road_BEV,Power,2035,0.06671939469132956
FinalEnergyConsumption,LS,PSNG_Road_BEV,Power,2040,0.11386553519912689
FinalEnergyConsumption,LS,PSNG_Road_BEV,Power,2045,0.32517462932286134
FinalEnergyConsumption,LS,PSNG_Road_BEV,Power,2050,0.5166856430895983
FinalEnergyConsumption,LS,PSNG_Road_PHEV,Power,2050,0.0015304922891458401
FinalEnergyConsumption,LS,HHI_BF_BOF,Gas_Bio,2030,0.0010590761760884784
FinalEnergyConsumption,LS,HHI_BF_BOF,Gas_Bio,2050,0.002741937276253796
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Bio,2030,0.06793451679312626
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Bio,2050,0.9000379911256194
FinalEnergyConsumption,LS,HMI_Gas,Gas_Bio,2030,0.011006407030785459
FinalEnergyConsumption,LS,HMI_Gas,Gas_Bio,2050,0.5295338558409771
FinalEnergyConsumption,FKK,D_Gas_H2,H2,2040,0.0024523602961351258
FinalEnergyConsumption,FKK,D_Gas_H2,H2,2045,0.004518113544245264
FinalEnergyConsumption,FKK,D_Gas_H2,H2,2050,0.11883013227377488
FinalEnergyConsumption,FKK,FRT_Road_H2,H2,2040,0.005783180082563027
FinalEnergyConsumption,FKK,FRT_Road_H2,H2,2045,0.004357098748142966
FinalEnergyConsumption,FKK,FRT_Road_H2,H2,2050,0.011609859202921425
FinalEnergyConsumption,FKK,HLI_H2_Boiler,H2,2035,0.09287681151803147
FinalEnergyConsumption,FKK,HLI_H2_Boiler,H2,2040,0.23106957373885154
FinalEnergyConsumption,FKK,HLI_H2_Boiler,H2,2045,0.4258463139968408
FinalEnergyConsumption,FKK,HLI_H2_Boiler,H2,2050,0.5884360736511476
FinalEnergyConsumption,FKK,X_Methanation,H2,2035,0.05601361173612516
FinalEnergyConsumption,FKK,X_Methanation,H2,2040,0.016212163740758744
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Synth,2035,0.040208943739435475
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Synth,2040,0.012177612159353896
FinalEnergyConsumption,FKK,HLI_Oil_Boiler,Oil,2022,0.06862745096666671
FinalEnergyConsumption,FKK,HLI_Oil_Boiler,Oil,2025,0.06852941176666669
FinalEnergyConsumption,FKK,HLI_Oil_Boiler,Oil,2030,0.0030793964248414588
FinalEnergyConsumption,FKK,HLI_Oil_Boiler,Oil,2035,0.0065975994262866405
FinalEnergyConsumption,FKK,HMI_Oil,Oil,2022,0.21431784585555538
FinalEnergyConsumption,FKK,HMI_Oil,Oil,2025,0.21349365478333332
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2022,0.0019017966338511125
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2025,0.005322758083729167
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2030,0.0061477035807448515
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2035,0.007373858096713287
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2040,0.008826072694923272
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2045,0.010611708729526877
FinalEnergyConsumption,FKK,FRT_Rail_Conv,Oil,2050,0.01273390038245465
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2022,0.33309381859867493
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2025,0.36285716956972086
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2030,0.3526748576696075
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2035,0.4051092357294002
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2040,0.3928541040992193
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2045,0.47004055680992674
FinalEnergyConsumption,FKK,FRT_Road_ICE,Oil,2050,0.540036598257717
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2022,0.00615911538915812
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2025,0.006869217795336109
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2030,0.008586028549366671
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2035,0.011051285970713033
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2040,0.013773263611329486
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2045,0.021220496800088355
FinalEnergyConsumption,FKK,FRT_Ship_Conv,Oil,2050,0.02718060392583968
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2022,0.0015330181928943022
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2025,0.003458240736672237
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2030,0.05263500000000004
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2035,0.10163020820824999
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2040,0.16709925946813334
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2045,0.2575669441121001
FinalEnergyConsumption,FKK,PSNG_Rail_Conv,Oil,2050,0.3946085191097523
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2022,1.354030956577406
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2025,1.4057138329305492
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2030,1.34341809725252
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2035,1.4432231850874426
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2040,1.5659553462167686
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2045,1.264116517357183
FinalEnergyConsumption,FKK,PSNG_Road_ICE,Oil,2050,1.133475478659608
FinalEnergyConsumption,FKK,PSNG_Road_PHEV,Oil,2050,0.0025657450588870176
FinalEnergyConsumption,FKK,HHI_BF_BOF,Gas_Natural,2030,0.013230735308261042
FinalEnergyConsumption,FKK,HHI_BF_BOF,Gas_Natural,2050,0.0006086726399644842
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Natural,2030,0.050122787223299964
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Natural,2035,0.21089165128308085
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Natural,2040,0.3984923179392448
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Natural,2045,0.6033104388035403
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Natural,2050,0.004777193472031326
FinalEnergyConsumption,FKK,HMI_Gas,Gas_Natural,2030,0.08964486854835195
FinalEnergyConsumption,FKK,HMI_Gas,Gas_Natural,2035,0.12184595444444464
FinalEnergyConsumption,FKK,HMI_Gas,Gas_Natural,2040,0.8938014359654405
FinalEnergyConsumption,FKK,HMI_Gas,Gas_Natural,2045,0.2760914089813975
FinalEnergyConsumption,FKK,HHI_BF_BOF,Hardcoal,2025,0.10827106641400007
FinalEnergyConsumption,FKK,HHI_BF_BOF,Hardcoal,2030,0.07814108924976336
FinalEnergyConsumption,FKK,HHI_BF_BOF,Hardcoal,2035,0.11651605074942899
FinalEnergyConsumption,FKK,HHI_BF_BOF,Hardcoal,2040,0.12334629306103077
FinalEnergyConsumption,FKK,HHI_BF_BOF,Hardcoal,2045,0.1224724085354229
FinalEnergyConsumption,FKK,HHI_BF_BOF,Hardcoal,2050,0.01880896852338122
FinalEnergyConsumption,FKK,HLI_Hardcoal,Hardcoal,2022,0.07407407405555543
FinalEnergyConsumption,FKK,HLI_Hardcoal,Hardcoal,2025,0.07769606052920866
FinalEnergyConsumption,FKK,HLI_Hardcoal,Hardcoal,2030,0.05311564623999989
FinalEnergyConsumption,FKK,HLI_Hardcoal,Hardcoal,2035,0.026512471659999943
FinalEnergyConsumption,FKK,HMI_HardCoal,Hardcoal,2022,0.11803011799999984
FinalEnergyConsumption,FKK,HMI_HardCoal,Hardcoal,2025,0.1953035095470199
FinalEnergyConsumption,FKK,HMI_HardCoal,Hardcoal,2030,0.4026653855112552
FinalEnergyConsumption,FKK,HMI_HardCoal,Hardcoal,2035,0.6242339865323293
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2022,0.10416666666666669
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2025,0.10434663539577452
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2030,0.1068051643439437
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2035,0.10937028953604251
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2040,0.11201660721618258
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2045,0.11147177935579941
FinalEnergyConsumption,FKK,HLI_Biomass,Biomass,2050,0.11092695149541675
FinalEnergyConsumption,FKK,X_Methanation,Biomass,2050,0.7785857075558109
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2022,0.2828054297916668
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2025,0.35328127135540927
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2030,0.361174048282961
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2035,0.6034177657847297
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2040,0.9368722816727048
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2045,2.5638315961801434
FinalEnergyConsumption,FKK,HMI_Biomass,Biomass,2050,3.7876709402040643
FinalEnergyConsumption,FKK,FRT_Rail_Electric,Power,2030,0.003952043651816916
FinalEnergyConsumption,FKK,FRT_Rail_Electric,Power,2035,0.013670593895893627
FinalEnergyConsumption,FKK,FRT_Rail_Electric,Power,2040,0.027593756289314302
FinalEnergyConsumption,FKK,FRT_Rail_Electric,Power,2045,0.030230583994069048
FinalEnergyConsumption,FKK,FRT_Rail_Electric,Power,2050,0.03725523257068921
FinalEnergyConsumption,FKK,FRT_Road_BEV,Power,2030,0.07238068097912712
FinalEnergyConsumption,FKK,FRT_Road_BEV,Power,2035,0.06386601510725938
FinalEnergyConsumption,FKK,FRT_Road_BEV,Power,2040,0.10616367927525268
FinalEnergyConsumption,FKK,FRT_Road_BEV,Power,2045,0.16246863458945535
FinalEnergyConsumption,FKK,FRT_Road_BEV,Power,2050,0.24085202093874514
FinalEnergyConsumption,FKK,HHI_Scrap_EAF,Power,2030,0.0030950440279394567
FinalEnergyConsumption,FKK,HHI_Scrap_EAF,Power,2035,0.003228196374091443
FinalEnergyConsumption,FKK,HHI_Scrap_EAF,Power,2040,0.0033672474632678476
FinalEnergyConsumption,FKK,HHI_Scrap_EAF,Power,2045,0.008736554425432091
FinalEnergyConsumption,FKK,HHI_Scrap_EAF,Power,2050,0.07455873459322158
FinalEnergyConsumption,FKK,HLI_Direct_Electric,Power,2025,0.04829611774989003
FinalEnergyConsumption,FKK,HLI_Direct_Electric,Power,2030,0.10833835369852794
FinalEnergyConsumption,FKK,HLI_Direct_Electric,Power,2035,0.11145072495585276
FinalEnergyConsumption,FKK,HLI_Direct_Electric,Power,2040,0.11467524005008811
FinalEnergyConsumption,FKK,HLI_Direct_Electric,Power,2045,0.12996838103734137
FinalEnergyConsumption,FKK,HLI_Direct_Electric,Power,2050,0.5609655040887965
FinalEnergyConsumption,FKK,HMI_Steam_Electric,Power,2030,0.13317060652742296
FinalEnergyConsumption,FKK,HMI_Steam_Electric,Power,2035,0.13694816049176195
